id	user	user_id	date	date_kind	lon	lat	pos_accuracy	geoprivacy	quality_grade	photo_url
27797668	manila_folder	303557	2019-01-04	observed_on	105.5173874	20.8309898		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/43288928/square.jpeg
27850217	luanmaisy	1411552	2013-09-29	observed_on	105.8356597	21.0287301	122	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/43374743/square.jpeg
27929780	hoanglong109	1774925	2018-05-30	observed_on	105.7123232	21.3840273	203	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/43502797/square.jpg
27979551	tuyenp	1866517	2019-07-01	created_at	105.8416324	21.0353758	526	open	casual	https://static.inaturalist.org/photos/43584556/square.jpg
27992581	gernotkunz	827504	2019-07-01	observed_on	105.8250333	21.0853413	32	open	needs_id	https://static.inaturalist.org/photos/43606876/square.jpg
27992590	gernotkunz	827504	2019-07-01	observed_on	105.8250000	21.0852629	64	open	needs_id	https://static.inaturalist.org/photos/43606931/square.jpg
27992647	gernotkunz	827504	2019-07-01	observed_on	105.8221526	21.0838098	48	open	research	https://static.inaturalist.org/photos/46663351/square.jpg
27992656	gernotkunz	827504	2019-07-01	observed_on	105.8219101	21.0839735	24	open	needs_id	https://static.inaturalist.org/photos/43606970/square.jpg
27993327	gernotkunz	827504	2019-07-01	observed_on	105.8024069	21.0393347	24	open	needs_id	https://static.inaturalist.org/photos/43607824/square.jpg
28000763	hoanglong109	1774925	2018-10-29	observed_on	105.7112173	21.4036369	122	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/43619431/square.jpg
28001768	hoanglong109	1774925	2019-06-19	observed_on	105.3696380	21.0822344	235	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/43621125/square.jpg
28110378	quynhanh	1939881	2019-07-03	observed_on	105.8186560	21.0053090	25	open	research	https://static.inaturalist.org/photos/43797619/square.jpeg
28282174	tom587	1937143	2019-07-06	observed_on	105.8248750	21.0579362	10	open	research	https://static.inaturalist.org/photos/44077346/square.jpg
28292535	kyelrobertson	1405668	2019-07-06	observed_on	105.8270795	20.9622770	1106	open	needs_id	https://static.inaturalist.org/photos/44092825/square.jpeg
28432120	hoanglong109	1774925	2018-09-05	observed_on	105.6449204	21.4603715	69	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44321757/square.jpg
28600888	boingkk	988460	2019-07-11	observed_on	105.8366543	21.0298630	32	open	research	https://static.inaturalist.org/photos/44596224/square.jpg
28602624	fuchila	901166	2019-07-11	observed_on	105.8475583	21.0181778	65	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44599030/square.jpg
28660781	kimykim4242	794967	2019-07-08	observed_on	105.6408245	21.4567022	8	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/44693494/square.jpeg
28660800	kimykim4242	794967	2019-07-09	observed_on	105.6408310	21.4569435		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44693529/square.jpeg
28660809	kimykim4242	794967	2019-07-09	observed_on	105.6425018	21.4522228		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44693611/square.jpeg
28660848	kimykim4242	794967	2019-07-09	observed_on	105.6422195	21.4519444		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/44693622/square.jpeg
28660859	kimykim4242	794967	2019-07-09	observed_on	105.6408310	21.4566669		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44693635/square.jpeg
28660870	kimykim4242	794967	2019-07-10	observed_on	105.6405563	21.4566669		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44693651/square.jpeg
28660883	kimykim4242	794967	2019-07-10	observed_on	105.6494446	21.4561119		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/44693672/square.jpeg
28660899	kimykim4242	794967	2019-07-10	observed_on	105.6474991	21.4552784		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44693696/square.jpeg
28660909	kimykim4242	794967	2019-07-10	observed_on	105.6474991	21.4552784		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/44693716/square.jpeg
28660929	kimykim4242	794967	2019-07-10	observed_on	105.6474991	21.4552784		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44693757/square.jpeg
28660939	kimykim4242	794967	2019-07-11	observed_on	105.6441650	21.4561119		open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/44693799/square.jpeg
28660974	kimykim4242	794967	2019-07-11	observed_on	105.6444473	21.4566669		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44693807/square.jpeg
28661048	kimykim4242	794967	2019-07-12	created_at	105.6408077	21.4565915	6	open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/44693930/square.jpg
28661952	duc3	1967459	2019-07-12	observed_on	105.8414480	21.0181410	40	open	needs_id	https://static.inaturalist.org/photos/44695383/square.jpeg
28711156	kimykim4242	794967	2019-07-13	observed_on	105.6405412	21.4568038	6	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/44774806/square.jpeg
28711287	isakkim	1980743	2019-07-13	observed_on	105.6405563	21.4569435		open	needs_id	https://static.inaturalist.org/photos/44775028/square.jpeg
28711307	isakkim	1980743	2019-07-12	observed_on	105.6480560	21.4591675		open	needs_id	https://static.inaturalist.org/photos/44775063/square.jpeg
28711311	kimykim4242	794967	2019-07-13	observed_on	105.6405492	21.4568396	3	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44775073/square.jpeg
28711422	isakkim	1980743	2019-07-13	observed_on	105.6404654	21.4567275	12	open	needs_id	https://static.inaturalist.org/photos/44775295/square.jpeg
28711471	kimykim4242	794967	2019-07-13	observed_on	105.6405711	21.4567186	24	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44775370/square.jpeg
28713220	isakkim	1980743	2019-07-13	observed_on	105.6406581	21.4568636	21	open	needs_id	https://static.inaturalist.org/photos/44778474/square.jpeg
28715602	kimykim4242	794967	2019-07-13	observed_on	105.6407163	21.4565897	6	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44782169/square.jpeg
28716567	kimykim4242	794967	2019-07-13	observed_on	105.6413879	21.4572220		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44783517/square.jpeg
28716586	kimykim4242	794967	2019-07-13	observed_on	105.6408310	21.4572220		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44783553/square.jpeg
28716593	kimykim4242	794967	2019-07-13	observed_on	105.6411133	21.4575005		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44783566/square.jpeg
28716649	kimykim4242	794967	2019-07-13	observed_on	105.4550018	21.2927780		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44783644/square.jpeg
28716710	kimykim4242	794967	2019-07-13	observed_on	105.6413879	21.4588890		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44783733/square.jpeg
28716730	kimykim4242	794967	2019-07-13	observed_on	105.6413879	21.4588890		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44783749/square.jpeg
28716734	kimykim4242	794967	2019-07-13	observed_on	105.6444473	21.4549999		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44783770/square.jpeg
28740353	mara_knits	1157511	2019-07-13	observed_on	105.8366000	21.0444917	10	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44821097/square.jpg
28740416	mara_knits	1157511	2019-07-12	observed_on	105.8485633	21.0220138	10	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/44821176/square.jpg
28763767	alcypian	1951545	2017-08-05	observed_on	105.8321253	21.0179495	16829	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/44858977/square.jpeg
28777048	kimykim4242	794967	2019-07-13	observed_on	105.6437456	21.4570644	8	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/44881550/square.jpeg
28781306	kimykim4242	794967	2019-07-14	observed_on	105.6486130	21.4577770		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44888969/square.jpeg
28781428	kimykim4242	794967	2019-07-14	observed_on	105.6486130	21.4569435		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44889222/square.jpeg
28781777	kimykim4242	794967	2019-07-14	observed_on	105.5977783	21.3700008		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44889820/square.jpeg
28781972	kimykim4242	794967	2019-07-14	observed_on	105.6483307	21.4575005		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44890132/square.jpg
28782070	kimykim4242	794967	2019-07-14	observed_on	105.6488876	21.4555550		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44890334/square.jpg
28782183	kimykim4242	794967	2019-07-14	observed_on	105.6491699	21.4555550		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44890485/square.jpeg
28782268	kimykim4242	794967	2019-07-14	observed_on	105.6491699	21.4555550		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44890685/square.jpeg
28782391	kimykim4242	794967	2019-07-14	observed_on	105.6483307	21.4549999		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44890868/square.jpeg
28783313	naturalist17087	1984902	2019-07-14	observed_on	105.6484146	21.4573402		open	needs_id	https://static.inaturalist.org/photos/44892463/square.jpeg
28783351	naturalist17087	1984902	2019-07-14	observed_on	105.6484146	21.4573402		open	needs_id	https://static.inaturalist.org/photos/44892486/square.jpeg
28783645	naturalist17087	1984902	2019-07-14	observed_on	105.6486588	21.4574966		open	needs_id	https://static.inaturalist.org/photos/44893068/square.jpeg
28795986	hyacinth123	1985906	2019-07-14	created_at	105.8573978	20.9894446	11	open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/44911867/square.jpeg
28844568	samarah2	1719810	2019-07-14	observed_on	105.8511797	21.0297724	21	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/44990466/square.jpg
28848171	kimykim4242	794967	2019-07-15	observed_on	105.6438904	21.4569435		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/44996596/square.jpeg
28909571	kimykim4242	794967	2019-07-15	observed_on	105.6500015	21.4563885		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/45091293/square.jpeg
28909824	kimykim4242	794967	2019-07-15	observed_on	105.6511078	21.4555550		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/45091762/square.jpeg
28910006	kimykim4242	794967	2019-07-16	created_at	105.6363663	21.4510525	1052	open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/45091942/square.jpg
28911659	elijenelle	1879417	2019-07-15	observed_on	105.8497083	21.0274388	10	open	needs_id	https://static.inaturalist.org/photos/45094749/square.jpg
29052696	alcypian	1951545	2017-12-03	observed_on	105.7946167	20.9976978		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/45324614/square.jpeg
29053427	kouchenhsu	1957280	2019-07-18	observed_on	105.8535088	21.0279701	3	open	casual	https://static.inaturalist.org/photos/45325839/square.jpeg
29097450	earthknight	2243	2019-07-19	observed_on	105.8287056	21.0650383	10	open	needs_id	https://static.inaturalist.org/photos/45397353/square.jpg
29222919	nicochau	678008	2019-07-18	observed_on	105.8519788	21.0261152	61	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/45598271/square.jpeg
29223288	nicochau	678008	2019-07-18	observed_on	105.8533091	21.0260351	61	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/45598911/square.jpeg
29561465	neha_mujumdar	47520	2019-07-19	observed_on	105.3696380	21.0822344	235	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/46141934/square.jpg
29573325	manila_folder	303557	2019-07-26	observed_on	105.8359514	21.0287537	50	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/46161505/square.jpeg
29573327	manila_folder	303557	2019-07-26	observed_on	105.8359532	21.0286628	50	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/46161511/square.jpeg
29573328	manila_folder	303557	2019-07-26	observed_on	105.8359326	21.0286573	50	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/46161516/square.jpeg
29573576	manila_folder	303557	2019-07-26	observed_on	105.8359273	21.0286636	5	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/46161905/square.jpeg
29573577	manila_folder	303557	2019-07-26	observed_on	105.8364834	21.0291063	50	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/46161932/square.jpeg
29784886	trn4	1114211	2019-07-29	observed_on	105.7774631	21.0576739	24	open	needs_id	https://static.inaturalist.org/photos/46503117/square.jpeg
29861782	valeriosbordoni	85295	2019-06-11	observed_on	105.6412811	21.4582005		open	research	https://static.inaturalist.org/photos/46627820/square.jpg
29913740	hoanglong109	1774925	2019-07-30	observed_on	105.7219844	21.3538304	3060	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/46711275/square.jpg
30153085	hoanglong109	1774925	2019-07-30	observed_on	105.7124516	21.4055004	388	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/47092248/square.jpeg
30155123	tom587	1937143	2019-07-28	observed_on	105.4844050	20.9176217	349	open	research	https://static.inaturalist.org/photos/47096322/square.jpg
30155171	tom587	1937143	2019-07-28	observed_on	105.4847250	20.9174833	8	open	needs_id	https://static.inaturalist.org/photos/47096384/square.jpg
30297566	anh11	2095901	2019-08-06	observed_on	105.7931077	21.0196130	48	open	research	https://static.inaturalist.org/photos/47326532/square.jpeg
30303136	manila_folder	303557	2019-08-06	observed_on	105.5175250	20.8331450	88	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/47335002/square.jpg
30304123	anh11	2095901	2019-08-06	observed_on	105.7932733	21.0191606	20	open	casual	https://static.inaturalist.org/photos/47335930/square.jpeg
30311484	caitjcampbell	1913736	2019-08-06	observed_on	105.8176633	21.0823583		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/47346582/square.jpeg
30311722	caitjcampbell	1913736	2019-08-06	observed_on	105.8531917	21.0302083		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/47346860/square.jpeg
30311723	caitjcampbell	1913736	2019-08-06	observed_on	105.8526528	21.0229611		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/47346933/square.jpeg
30353993	manila_folder	303557	2019-08-07	observed_on	105.5175247	20.8331451		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/47419707/square.jpeg
30452109	gernotkunz	827504	2019-07-02	observed_on	105.8241757	21.0852526	4	open	research	https://static.inaturalist.org/photos/47577258/square.jpg
30483555	manila_folder	303557	2019-08-08	observed_on	105.5178898	20.8331300	50	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/47627371/square.jpeg
30484082	manila_folder	303557	2019-08-07	observed_on	105.5175250	20.8331450	50	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/47628197/square.jpeg
30530207	kimczi	2107692	2019-08-10	observed_on	105.8361624	21.0286484		open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/47703786/square.jpeg
30861254	neymark	1745297	2013-07-12	observed_on	105.6373450	21.4578190	246	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48243194/square.jpg
30862163	neymark	1745297	2013-07-10	observed_on	105.6407010	21.4590690	123	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48244631/square.jpg
30862315	neymark	1745297	2013-07-11	observed_on	105.6395630	21.4581000	247	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48244865/square.jpg
30862567	neymark	1745297	2013-07-12	observed_on	105.6390810	21.4571830	247	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/48245212/square.jpg
30862739	neymark	1745297	2013-07-13	observed_on	105.6391620	21.4577820	123	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48245493/square.jpg
30862880	neymark	1745297	2013-07-14	observed_on	105.6406940	21.4611830	247	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48245940/square.jpg
30863369	neymark	1745297	2013-07-11	observed_on	105.6374300	21.4579690	123	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48246642/square.jpg
30864014	neymark	1745297	2013-07-13	observed_on	105.6362120	21.4585330	123	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48247443/square.jpg
30873025	neymark	1745297	2013-07-10	observed_on	105.6335170	21.4550920	247	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48261873/square.jpg
30876340	neymark	1745297	2013-07-14	observed_on	105.6368790	21.4557900	247	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48267442/square.jpg
30879496	neymark	1745297	2013-07-12	observed_on	105.6427431	21.4594603	31	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/48272217/square.jpg
30927349	neymark	1745297	2013-07-13	observed_on	105.6419940	21.4591260	123	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48352714/square.jpg
30927684	neymark	1745297	2013-07-12	observed_on	105.6402180	21.4594200	123	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48353278/square.jpg
30927910	neymark	1745297	2013-07-13	observed_on	105.6378440	21.4609630	247	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48353593/square.jpg
30928491	neymark	1745297	2013-07-10	observed_on	105.6424710	21.4612960	123	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/48354496/square.jpg
30928646	neymark	1745297	2013-07-10	observed_on	105.6398530	21.4580410	247	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48354732/square.jpg
30928870	neymark	1745297	2013-07-11	observed_on	105.6397360	21.4595740	247	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48355078/square.jpg
30929935	neymark	1745297	2013-07-10	observed_on	105.6393670	21.4577130	247	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48356830/square.jpg
30930140	neymark	1745297	2013-07-11	observed_on	105.6406220	21.4605850	123	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48357162/square.jpg
30930455	neymark	1745297	2013-07-14	observed_on	105.6396820	21.4596190	123	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/48357768/square.jpg
30931107	neymark	1745297	2013-07-14	observed_on	105.6390820	21.4606820	123	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48358799/square.jpg
30946349	neymark	1745297	2013-07-13	observed_on	105.6425390	21.4609290	123	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48382964/square.jpg
30982737	neymark	1745297	2013-07-12	observed_on	105.6397250	21.4604740	247	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48444591/square.jpg
31031882	manila_folder	303557	2019-08-17	observed_on	106.0749664	21.0667934		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/48525995/square.jpeg
31043464	nicochau	678008	2019-07-22	observed_on	105.8318792	21.0413693	15	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48545934/square.jpeg
31043465	nicochau	678008	2019-07-22	observed_on	105.8401239	21.0313693	15	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/48545938/square.jpeg
31108262	nina194	2043648	2019-08-17	observed_on	105.8500283	21.0291612	10	open	needs_id	https://static.inaturalist.org/photos/48655945/square.jpg
31304135	hlormel	1255212	2010-09-15	observed_on	105.8528474	21.0307084	22	open	research	https://static.inaturalist.org/photos/48982351/square.jpg
31385597	hoanglong109	1774925	2019-08-24	observed_on	105.8487867	20.9912583	16	open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/49117930/square.jpg
31458931	alidm	1007891	2019-08-25	observed_on	105.8398322	21.0491107	8	open	casual	https://static.inaturalist.org/photos/49237914/square.jpeg
31460472	eden5	648248	2019-05-01	observed_on	105.8255284	21.0605490	5	open	needs_id	https://static.inaturalist.org/photos/49240561/square.jpg
31539836	alidm	1007891	2019-08-25	observed_on	105.8356437	21.0390165	526	open	casual	https://static.inaturalist.org/photos/49370740/square.jpeg
32063089	osoandino	1877038	2005-12-14	observed_on	105.8201408	21.0031177	7779	open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/50249922/square.jpg
32097419	o_joanna0407	2200856	2019-02-23	observed_on	105.8354609	21.0268350	4208	open	casual	https://static.inaturalist.org/photos/50309889/square.jpg
32097447	o_joanna0407	2200856	2019-02-23	observed_on	105.8300895	21.0190258	8415	open	casual	https://static.inaturalist.org/photos/50309930/square.jpg
32120751	osoandino	1877038	2005-12-16	observed_on	105.8360346	21.0291142	49	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/50346841/square.jpg
32121266	osoandino	1877038	2005-12-16	observed_on	105.8358092	21.0291293	33	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/50348298/square.jpg
32121810	osoandino	1877038	2005-12-16	observed_on	105.8359004	21.0287838	17	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/50348996/square.jpg
32145767	minh13	2212952	2019-09-05	observed_on	105.8450193	21.0177710	24	open	research	https://static.inaturalist.org/photos/50390417/square.jpeg
32584248	nguyenvanhung	2219985	2019-09-12	observed_on	105.5946506	21.2979589	32166	open	needs_id	https://static.inaturalist.org/photos/51120123/square.jpg
32820488	nicolegrummons	2219638	2019-09-16	observed_on	105.8536439	21.0294987	5	open	needs_id	https://static.inaturalist.org/photos/51504756/square.jpg
33107950	luanmaisy	1411552	2019-09-21	observed_on	105.7741699	21.0747223		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/51970876/square.jpeg
33111929	luanmaisy	1411552	2019-09-21	observed_on	105.8099884	21.0295275	57	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/51978175/square.jpeg
33184763	vietanhnguyen	1515465	2019-09-22	observed_on	105.8224180	21.0185716	33	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/52098354/square.jpeg
33186886	dugald	1791402	2019-09-19	observed_on	105.8534309	21.0291810	64	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/52101541/square.jpg
33222435	datadan	1686887	2019-09-20	observed_on	105.8525137	21.0305931	31	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/52160600/square.jpeg
33222437	datadan	1686887	2019-09-20	observed_on	105.8525620	21.0306774	4	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/52160908/square.jpeg
33222438	datadan	1686887	2019-09-20	observed_on	105.8525835	21.0305998	4	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/52160917/square.jpeg
33222442	datadan	1686887	2019-09-21	observed_on	105.8357070	21.0289541	8	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/52160950/square.jpeg
33233036	vietanhnguyen	1515465	2019-09-23	observed_on	105.8082962	20.9953403		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/52180037/square.jpeg
33233816	vietanhnguyen	1515465	2019-09-23	observed_on	105.8079300	20.9950123		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/52181405/square.jpeg
33469218	vietanhnguyen	1515465	2019-09-27	observed_on	105.8073585	20.9957655	20	open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52570356/square.jpeg
33470229	coong	1815848	2019-09-27	observed_on	105.8393083	21.0508167	1414	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/52571992/square.jpg
33571192	vietanhnguyen	1515465	2019-09-28	observed_on	105.8089066	21.0471401		open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/52737267/square.jpeg
33578643	lamnguyen	2315389	2019-09-29	observed_on	105.7642846	20.9629116	65	open	casual	https://static.inaturalist.org/photos/52750021/square.jpg
33896241	edelaquis	1107593	2015-06-20	observed_on	105.3609099	21.0647358	689	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/53286724/square.jpeg
33896243	edelaquis	1107593	2015-07-19	observed_on	105.8734575	21.1123597		open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/53286734/square.jpeg
34014939	lenguyen1	2342842	2019-10-07	observed_on	105.7797883	21.0512479	65	open	research	https://static.inaturalist.org/photos/53486077/square.jpg
34071501	fb31	1954595	2019-10-08	observed_on	105.9262383	20.9666950	85	open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/53577097/square.jpg
34102273	anhnguyen4	2348453	2019-10-09	observed_on	105.7898484	21.0406241	22	open	casual	https://static.inaturalist.org/photos/53629405/square.jpeg
34102307	anhnguyen4	2348453	2019-10-09	observed_on	105.7898494	21.0406237	21	open	casual	https://static.inaturalist.org/photos/53629445/square.jpeg
34109824	fb31	1954595	2019-10-09	observed_on	105.8487167	21.0322888	36	open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/53641754/square.jpg
34194434	vietanhnguyen	1515465	2019-10-11	observed_on	105.8197727	21.0192107	9	open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/53786158/square.jpeg
34250886	carlosespigares	1878369	2019-07-05	observed_on	105.9630731	21.4162271	85722	open	research	https://static.inaturalist.org/photos/53880446/square.jpg
34286402	trangquynh	2359724	2019-10-13	observed_on	105.8326398	21.0100180	10	open	casual	https://static.inaturalist.org/photos/53941443/square.jpg
34368640	manila_folder	303557	2019-08-17	observed_on	106.0789642	21.0674686		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54081779/square.jpeg
34618750	luanmaisy	1411552	2019-10-20	observed_on	105.7830582	21.0647221		open	casual	https://inaturalist-open-data.s3.amazonaws.com/photos/54501631/square.jpeg
34618778	luanmaisy	1411552	2019-10-20	observed_on	105.7827759	21.0644436		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54501702/square.jpeg
34620351	ems88	874320	2019-10-20	observed_on	105.3567717	21.0871667	24	open	needs_id	https://static.inaturalist.org/photos/54504124/square.jpg
34620359	ems88	874320	2019-10-20	observed_on	105.3562250	21.0853722	16	open	research	https://static.inaturalist.org/photos/54504134/square.jpg
34620366	ems88	874320	2019-10-20	observed_on	105.3759617	21.0865778	12	open	needs_id	https://static.inaturalist.org/photos/54504151/square.jpg
34666235	ems88	874320	2019-10-21	observed_on	105.3555667	21.0863112	16	open	needs_id	https://static.inaturalist.org/photos/54584853/square.jpg
34682134	ems88	874320	2019-10-21	observed_on	105.3555050	21.0836250	6	open	casual	https://static.inaturalist.org/photos/54613362/square.jpg
34682136	ems88	874320	2019-10-21	observed_on	105.3555450	21.0810555	6	open	needs_id	https://static.inaturalist.org/photos/54613384/square.jpg
34727055	solokultas	1198134	2019-10-22	observed_on	105.8353806	21.0373421		open	research	https://inaturalist-open-data.s3.amazonaws.com/photos/54689875/square.jpeg
34727119	solokultas	1198134	2019-10-22	observed_on	105.8348465	21.0382977		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54689950/square.jpeg
34727184	solokultas	1198134	2019-10-22	observed_on	105.8342361	21.0383110		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54690043/square.jpeg
34727189	solokultas	1198134	2019-10-22	observed_on	105.8341446	21.0379181		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54690060/square.jpeg
34727242	solokultas	1198134	2019-10-22	observed_on	105.8333130	21.0357819		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54690143/square.jpeg
34727273	solokultas	1198134	2019-10-22	observed_on	105.8335342	21.0360603		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54690209/square.jpeg
34727316	solokultas	1198134	2019-10-22	observed_on	105.8362198	21.0291119		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54690297/square.jpeg
34727331	solokultas	1198134	2019-10-22	observed_on	105.8363571	21.0295792		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54690361/square.jpeg
34727360	solokultas	1198134	2019-10-22	observed_on	105.8314667	21.0327244		open	needs_id	https://inaturalist-open-data.s3.amazonaws.com/photos/54690412/square.jpeg
